Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2013,227386759,-26593809,209466257,201481682,191372634,164569264,204
2012,236677410,777504,186325591,176925084,202606239,173664002,201
2011,284986507,55464566,98185285,117272735,153556064,172079404,174
2010,96590295,22019409,140019452,127242359,129229617,116614858,136
2009,15425282,-78203803,144800009,110882400,67001953,33241027,109
2008,95491893,-25035578,120941366,151373854,85078955,115514345,115
2007,194613,-1988060,19612973,89680839,70481887,140549753,67
2006,0,1271301,38501751,33163969,6439878,1276301,0
2023,10058432,-210995,9348673,2266196,7271522,224869,8
2022,14554764,49100,8412216,2287982,6527602,435863,8
2021,14470752,-497041,6538661,2516550,4368847,386764,9
2020,11267707,145268,11893299,2417790,10303940,883805,10
2019,11754398,105243,8586112,2129651,7123547,725891,11
2018,13657894,26556,6739168,1195079,6385957,897828,8
2017,8461166,278816,3809220,355780,4324596,871272,6
2016,6679309,152349,5777521,356868,6013056,592456,6
2015,5704354,148693,4294988,376425,4357337,440107,5
2014,5686532,-212618,3926067,381324,3834577,291414,5
2013,5790929,117210,4175854,359295,4317442,504032,5
2012,5002593,15553,3325942,379544,3331429,386821,4
2011,4798876,76902,3178237,399675,3147681,371281,4
2010,4719521,9116,3464001,424221,3363190,323410,5
2009,4186639,57155,2396200,353833,2414974,373068,4
2008,2951024,45783,1577237,370488,1507782,304129,4
2007,2297369,101684,1258660,386818,1130188,258346,3
2006,1065113,7653,683522,84051,576173,-15339,3
2005,716605,3910,422831,36091,359402,-23297,2
2023,208262092,800316,8281921,892756,15933997,8154581,11
2022,237176540,1308609,9526005,1081435,16822853,7873942,13
2021,183678596,1197180,8745459,1257383,15361841,7255334,13
2020,205342203,1194612,3968768,1381787,9977655,6658153,12
2019,185996335,261834,5791151,1339604,10466443,5462504,9
2018,119795592,163210,8457524,352010,13459740,5194305,8
2017,121453537,174976,3729459,37779,8880870,5029269,7
2016,114030554,568913,2810354,50329,7614318,4854293,7
2015,96145429,676760,1583370,58169,7580355,6055154,7
2014,49893786,44152,1439779,38850,6779323,5378394,7
2013,52003549,131249,2461158,124632,7678186,5341660,6
2012,89850879,1892945,4657407,239537,10643505,6225635,5
2011,61553155,2247248,2353504,101783,7327499,5075778,5
2010,39634883,1106789,2356556,153772,5031314,2828530,5
2009,24066472,779533,1828582,254684,3393512,1845860,5
2008,4323338,126397,1562202,190283,2430232,1066326,5
2007,13191963,854090,1390004,261356,2321293,1192645,5
2006,8637489,192294,1408363,55026,1691892,338555,5
2005,4235425,43273,939330,39377,1076623,146261,5
