Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2023,0,3668033,17563198,0,0,0,100
2022,0,3698644,16215206,0,0,0,81
2021,0,568068,12192734,0,0,0,76
2020,0,1160695,12326890,0,0,0,74
2016,0,0,12674716,21364599,0,0,54
2015,0,0,8699236,33281525,0,0,50
2014,0,-1257877,7088622,32984863,0,0,47
2013,0,1235793,8469170,34543443,0,0,43
2012,0,465699,10590706,34396864,0,0,38
2011,0,1467681,10427288,32008779,0,0,42
2010,0,1052837,13688363,0,0,0,45
2009,0,3710726,3764794,33246924,0,0,33
2007,0,-601578,4192086,0,0,0,8
2023,0,217756675,610165304,0,0,0,"1,446"
2022,0,131205108,1226363736,0,0,0,"1,374"
2021,0,21100095,613172960,0,0,0,"1,312"
2020,0,17260886,99879612,0,0,0,"1,365"
2016,0,32209423,68080018,1025825592,0,0,"1,511"
2015,0,16548064,79057125,886677717,0,0,"1,511"
2014,0,3887482,122117891,797022009,0,0,"1,572"
2013,0,-45692822,173439535,808222125,0,0,"1,795"
2012,0,-87859059,214619612,839099501,0,0,"1,967"
2011,0,-102210913,229027571,850203993,0,0,"2,044"
2010,0,-50403024,282148908,0,0,0,"2,292"
2009,0,-37917878,69168183,914353419,0,0,"2,372"
2005,0,6655613,24977761,0,0,0,0
2023,0,57089744,169296960,0,0,0,395
2022,0,90135981,171066476,0,0,0,359
2021,0,41681433,136688620,0,0,0,358
2020,0,36443928,131530117,0,0,0,393
2016,0,67771054,129473427,1124405759,0,0,443
2015,0,67954975,99457951,935973485,0,0,433
2014,0,39209788,98104981,877943998,0,0,490
2013,0,20126430,96041456,840378847,0,0,633
2012,0,-18071793,89061573,816591956,0,0,798
2011,0,-83168067,150318323,848927562,0,0,895
2010,0,266579,79694990,0,0,0,562
2009,0,-90507685,57104580,272092412,0,0,"1,142"
2007,0,-58806078,59478554,0,0,0,"1,169"
2005,0,376153,53445536,0,0,0,0
2023,0,101939717,163527184,0,0,0,395
2022,0,91148924,152582210,0,0,0,372
2021,0,72061023,142459000,0,0,0,365
2020,0,82596142,108012647,0,0,0,345
2016,0,25657109,63280066,3310932010,0,0,413
2015,0,18630203,51502836,3072832986,0,0,402
2014,0,26266876,42621272,2868908715,0,0,353
2013,0,10063608,43791247,2580828128,0,0,346
2012,0,25177551,44976612,2383214742,0,0,356
2011,0,14709378,47442593,2160439849,0,0,319
2010,0,38886239,48226242,0,0,0,311
2009,0,77320633,57196855,1815900196,0,0,301
2007,0,27678102,65199683,0,0,0,0
2005,0,28875625,34243309,0,0,0,0
2023,0,26156498,98338293,0,0,0,179
2022,0,29422690,96019973,0,0,0,161
2021,0,26491826,76123428,0,0,0,141
2020,0,34724672,77241825,0,0,0,127
2023,0,-4100718,2486836,0,0,0,36
2022,0,-3817719,2229935,0,0,0,32
2021,0,-2085745,4325963,0,0,0,29
2020,0,-1632344,10742584,0,0,0,28
2016,0,1989572,3787834,150415955,0,0,22
2015,0,2424456,2897388,105664911,0,0,19
2014,0,4029320,1334348,101918505,0,0,16
2013,0,3716438,1726417,70488960,0,0,15
2012,0,4514851,3506698,36567905,0,0,12
2011,0,1409776,6769893,37277304,0,0,12
2010,0,3742910,10065494,0,0,0,13
2009,0,6302132,13226587,35735773,0,0,12
2007,0,-1216672,308879,0,0,0,5
2023,0,-3325946,3511525,0,0,0,31
2022,0,-677951,3195633,0,0,0,27
2021,0,-2604099,2194069,0,0,0,29
2020,0,-3134938,1874093,0,0,0,27
2016,0,1981696,992379,28665522,0,0,22
2015,0,1951308,933854,30708343,0,0,18
2014,0,2858630,706172,27889943,0,0,16
2013,0,2419356,1040078,24993421,0,0,14
2012,0,2227243,1154849,22274458,0,0,11
2011,0,635477,490454,20079163,0,0,11
2010,0,298106,720123,0,0,0,10
2009,0,2129793,450407,18294780,0,0,10
2007,0,-852308,334118,0,0,0,6
2023,0,14740080,137742493,0,0,0,670
2022,0,-2523516,122776387,0,0,0,666
2021,0,-18231703,99056047,0,0,0,662
2020,0,-11769126,73862021,0,0,0,663
2016,0,4640327,85906338,1475304579,0,0,814
2015,0,0,121506471,931465198,0,0,890
2014,0,-29444525,197781390,808453779,0,0,"1,082"
2013,0,-235504952,140540611,614611333,0,0,"1,052"
2012,0,14880090,113555983,642546474,0,0,"1,304"
2011,0,7220520,96150815,751038275,0,0,"1,462"
2010,0,18490954,84086125,0,0,0,"1,618"
2009,0,5160460,49789300,710631748,0,0,"1,828"
2007,0,-31777099,98997244,0,0,0,"2,225"
2005,0,-36103207,98806643,0,0,0,0
