Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2023,8619285676,2649276775,4133964655,10399418163,6048859167,11392476377,"5,287"
2022,13071969020,2531945414,3609807992,9635598848,4848451305,10069188432,"5,228"
2021,5725213673,1962509237,1985300380,4648969976,7167453524,8990007190,"5,340"
2020,3926033569,1278884673,1093463623,4984471447,4721472076,7746264019,"5,531"
2019,4924879529,1046406623,1037055905,4874116937,3788842917,7101494240,"5,518"
2018,4964733263,1360546709,1219956194,6331103426,3229808025,7638952398,"5,604"
2017,4585189388,1854748378,1277500963,6336630573,4653414700,9310876776,"6,046"
2016,3411867658,1024579217,1298312896,6266018568,4976227901,9676161422,"6,102"
2015,4052683743,1194284245,1026384243,6485956544,4485015331,9692222688,"6,191"
2014,4493341140,1409881221,1123472764,6453021069,4674331005,9712019001,"6,233"
2013,3894266819,995554378,1135715277,6246162787,4229066026,9292774289,"6,297"
2012,3842983119,1244049106,815407326,5887652206,5154854341,9981983703,"5,730"
2011,4211149514,1031748972,936736212,6232971839,4692125453,9584202990,"5,779"
2010,3574215704,651208154,481637147,5432049457,3508115758,8138798254,"5,812"
2009,3193503820,572458155,466948008,5515856246,3538995170,8308492011,"5,725"
2008,3280213477,537297196,418564908,5177977886,3077944329,7584566355,"5,661"
2007,3271662202,509555387,351073465,3195762625,2411964772,5070835179,"5,635"
2006,3053480364,463730191,384374974,2822797912,1877552099,4174038580,"5,585"
2005,2241250970,277208779,471809323,2408180979,1465112830,3289637897,"5,510"
2022,0,0,1749,4990,2859,6100,0
2021,0,0,35754193,33643304,654207,-1456682,0
2020,0,-45959,35754193,33643304,654207,-1456682,0
2019,0,-202772,35172861,33677853,84285,-1410723,0
2018,0,-641345,37562685,35862228,493900,-1206557,2
2017,0,-544015,38633644,35671486,2406169,-538515,2
2016,0,289299,43585313,26715111,4241870,-12611394,2
2015,0,-947308,37015690,23525653,1598281,-11891756,2
2014,740550,27925,36108086,23839291,1356048,-10832610,3
2013,828347,46486,35667606,23152527,1608043,-10815713,4
2012,60104,-2003859,36822195,21543086,11724359,-3554750,5
2011,44944,4180,19130755,3794819,13783104,-1552832,4
2010,978275,85564,14404217,86254,12771895,-1546068,4
2009,496553,60293,10102284,726141,7756448,-1619695,1
2008,767291,-1065374,11469925,1678811,8113898,-1677216,1
2007,4564875,-599869,11117722,2882078,7613811,-621833,1
2006,0,-18267,611737,23689,574781,-13267,0
2023,33828196866,3944059894,8403525127,33155377909,22485843279,37930402732,"7,228"
2022,55939915254,10287553182,9187909952,29404727639,26873153394,39143576653,"7,372"
2021,23586087255,2688416594,9089515020,30622801653,18119121826,32869707478,"8,271"
2020,14795525494,1381578837,6104710219,32708400192,13671678105,32012940116,"10,949"
2019,19793585306,3563589092,6044818154,33107865194,12800213656,32350950623,"11,814"
2018,17817366024,3879650048,5785769185,32161459090,10656985888,30313551060,"12,498"
2017,14764836448,2399947986,4524525178,31930472794,9027811844,27560118459,"13,322"
2016,12523026161,907853264,3990183257,34096837510,6945098287,26000813309,"14,380"
2015,13687616179,-630646624,4580343590,35171043977,5490945661,25091188752,"15,581"
2014,16511641496,1837149580,6326159637,36455886454,6549908960,26315619153,"17,866"
2013,18071913810,4839327415,5444189007,33512520359,5284284568,26164748940,"19,016"
2012,19510054765,3850620876,6860638545,31715112140,5587991879,22911450945,"20,508"
2011,16565465973,3685607226,6933171332,28568337614,5135942846,18890892162,"22,052"
2010,13953092655,1799154602,8371549948,26623660873,5404207035,16195075527,"25,176"
2009,12842384017,1368127631,6383652890,22243002582,4413732144,14056147239,"30,398"
2008,16750726457,1022387463,4950122772,19806471218,5084109292,13568598447,"29,861"
2007,12284378408,1778042301,2780460718,16374829978,4786203581,13184118605,"29,624"
2006,13078308815,2285490203,2279370767,13092904752,6276870106,12324704630,"37,649"
2005,10760228198,1416422558,2265817289,10609243769,7131081628,10727089837,"48,408"
2023,2109342,-880873,10037433,20765752,12641547,22550991,10
2022,6222337,-570903,10951204,21954439,14115547,23431864,11
2021,3966949,-2481948,52957314,22680055,21107586,-9364404,12
2020,3368773,-148582,38343045,23646174,7883130,-6882475,13
2019,4445343,-4465020,40889191,26824376,8597848,-6733899,14
2018,2832814,-1645267,44427243,28503797,13665956,-2268879,17
2017,2169843,-6155942,42004388,30614871,10641708,-721779,18
2016,2560192,-3509016,42015002,35978672,12593522,6581927,18
2015,3266293,-12027479,49041091,43397867,15661061,10090943,18
2014,3032480,-13454359,47752665,48390820,17015765,17762089,14
2013,4992647,-10143694,137562067,51735810,20253281,-65449460,14
2012,7407802,2171767,133206380,60530720,18664433,-55305766,13
2011,9963149,-4677274,143628644,44975047,40909254,-57479995,15
2010,10802223,-10973160,155623328,73719592,29026782,-52802721,15
2009,14579711,-11407160,135258468,73922388,19585020,-41829556,15
2008,13624284,-14526833,138250544,77480533,32083515,-28732270,15
2007,9537932,-13271664,92130903,67744703,16800069,-14205439,13
2006,2021924,4562651,61879559,41361129,19383954,-933774,5
2005,426954,-3413136,54010528,29556240,18875058,-5496425,1
2023,1454025428,564252837,181500929,1450614577,344897891,1475756853,87
2022,2920376473,1065359111,1858935260,1705078462,1172227888,915089008,39
2021,0,0,1677273109,1414706288,198625810,-150492731,26
