Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2019,22314598,2214853,16309885,16689278,3781724,4206732,199
2018,22790821,1496996,12938160,12535199,1347732,993148,231
2017,20969200,-1033090,14293986,11649671,1551551,-503848,236
2016,23388058,256841,7091724,7323195,1216629,1542082,280
2015,27725655,2976516,3970199,5792407,1976510,3844602,276
2014,17957280,366781,5113984,3121534,2848203,858839,211
2013,12083063,-141342,5199255,2783136,2447337,58622,220
2012,12493462,14274,5464558,3416377,1993703,43119,226
2011,10198874,118844,3750043,2394238,1299735,28844,97
2010,6209395,-517329,2717694,1899676,698364,-90000,55
2009,4485426,37427,1802030,1453980,406379,58329,40
2008,966250,14982,1277992,1047671,251223,20902,24
2007,199896,13257,58276,43974,20222,5920,4
2006,4370,-7537,13000,4202,1461,-7337,0
2023,0,-75,339288,0,82779,-256509,0
2022,0,-2958,339288,0,82854,-256434,0
2021,0,27911,336254,70,82709,-253475,0
2020,0,-40825,322817,9173,31109,-281386,0
2019,68816,-42799,299462,27051,31062,-240562,1
2018,27212,-172692,427978,75254,118941,-233783,1
2017,788559,-130757,344387,132679,149241,-61090,23
2016,666116,75398,239236,147474,321929,75638,35
2015,372965,167244,86658,52972,259367,458681,24
2014,268566,132593,30602,64286,266309,299993,15
2013,207712,119896,42963,74514,135849,167400,14
2012,92964,31732,18118,0,65621,47503,8
2011,75700,14580,39115,0,54886,15771,4
2010,32838,219,28111,8562,20740,1191,1
2009,28182,-10297,22069,11682,11359,972,1
2008,187534,11069,38564,14802,35031,11269,1
2023,1427951,-58416,194591,82230,75425,-35948,13
2022,1340813,16178,158849,83246,96838,22468,12
2021,578082,30663,208363,85149,142743,6291,8
2020,449245,-145822,216103,87051,104446,-24372,9
2019,1081504,22090,90827,89739,122472,121449,14
2018,1009266,10635,95392,87795,117745,110465,13
2017,893804,150,93941,92782,105200,104041,12
2016,936232,52441,107937,98523,129189,120657,12
2015,909654,52065,80559,101869,137845,159998,12
2014,735250,-24669,82319,110305,87685,115671,12
2013,712497,44162,68616,104256,115452,151649,11
2012,696324,31606,81293,113206,104884,124153,11
2011,661626,5533,91863,120775,81513,112784,11
2010,696844,-235,58978,160020,84551,185810,12
2009,875779,42340,68033,238051,84447,255070,15
2008,959817,116902,79556,277669,90478,295529,16
2007,875677,84822,67293,149467,125380,207554,16
2006,647532,74753,134789,140779,105709,148921,12
2005,601180,67012,94864,76293,132388,130269,14
