Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2023,12165474,2181761,29572782,939318,30627249,1993864,5
2022,209890,-137615,1479890,473231,818696,-187897,2
2023,129579191,4993100,138815659,67660757,97540537,19158256,79
2022,314478403,15673585,133933993,35143645,112078898,13995976,76
2021,193623534,-1968018,98149041,25777280,99188266,21421674,91
2020,120066371,9161346,32758108,19476279,25869735,12624927,51
2019,128573712,1913407,35333369,13263570,21742735,11999193,53
2018,87841279,1732457,27271653,5047955,20237522,10048299,57
2017,76750025,1879822,31095874,7165902,35363481,11433894,43
2016,21120708,459487,6565016,115856,10108590,5186801,25
2015,5432265,-62920,710758,261,636718,-61900,2
2023,3924239231,110013576,1108296578,246756163,981766513,112070642,15
2022,2119244924,292340567,847273037,52707155,1115025446,294397633,15
2021,1064803752,67471048,168050318,29311720,311633265,159338832,15
2020,749369069,50241700,80175159,17420258,180046837,121094928,18
2019,444823813,48719116,51333658,7418668,130129627,81674281,18
2018,302993239,20520868,39179573,3090820,73043390,38347007,18
2017,329790183,8061419,37942760,2351060,50317532,17826139,21
2016,449843634,389271,66003597,1612786,70611663,9764720,20
2015,226638442,347438,35289916,1610228,41838362,9375449,17
2014,123737830,2068127,23190064,843429,26787245,9028011,10
2013,69451081,3922708,15181549,680921,21453314,6959884,6
2012,27040992,158531,5446358,699303,7761136,3020350,5
2011,27073262,344415,4487533,704683,6410188,2861819,5
2010,35817348,705959,6107418,839193,6082199,817404,4
2009,4807969,68208,1556208,12675,1654978,111445,2
2018,143304,398964,7231,12649,406822,412240,2
2017,4597211,624480,665239,450217,1455417,1234873,24
2016,4448353,98869,1629737,1251246,1047592,708084,24
2015,4050705,275731,1611614,1447833,961427,885246,24
2014,2933664,17971,1883638,1716492,594315,609515,21
2013,3364485,22390,2103989,1998334,528835,591544,15
2012,3126668,114892,1881191,1725172,569137,714826,16
2011,2722967,89667,1891401,1485939,605310,626506,20
2010,2269638,86590,1807202,1141791,769436,536839,17
2009,1815375,77011,1425075,1046376,545615,450249,12
2008,1375586,102789,1341605,924604,402168,373238,11
2007,1530411,167539,764084,420089,614444,270449,8
2006,534688,63565,341219,178476,234851,102910,7
2005,207920,23388,239002,140070,138276,39344,5
2023,926864006,98878270,96054369,39160577,155395602,100998910,47
2022,903782581,102325078,79460777,17361639,161886193,104642315,47
2021,502479686,-16999632,78566296,12513222,82694914,22485325,44
2020,489014048,17089154,37449169,11120191,59116231,39484958,41
2019,508540819,20275164,42323763,9452386,62046973,35349126,36
2018,429324654,12953322,57480301,5921359,70475627,19881255,31
2017,481901551,4807293,52800526,7859726,58545054,14998579,29
2016,499393440,5755844,72288258,7928734,74224154,10691286,31
2015,286329256,2814922,42487612,2339087,49331618,9343130,34
2014,52539522,1049735,14584200,1893584,19818455,7227608,28
2013,56349852,3884364,8574251,510850,14341274,6277873,12
2012,25390909,795205,4165348,450581,6085542,2393509,6
2011,38549,-167826,1035971,189895,720380,-125696,2
2010,2700,465,2402,0,44532,42130,0
2023,12342326973,6352326530,2837836458,20812171940,8238150638,25037000997,"3,461"
2022,9220668081,4394378205,2578777005,19898289282,5497463082,21626313231,"3,388"
2021,6335390471,3019511168,2401765004,18369170988,4311759691,19152906335,"3,300"
2020,3839908817,1451575383,1067464855,13933358007,2705927499,14527051579,"3,354"
2019,4149243208,1386536518,1212226581,14701338514,2589005543,15055748394,"3,368"
2018,4261482479,1939277740,1333626684,15296464896,3319004983,16559525447,"3,305"
2017,3253651389,1359687718,483225420,15970045679,2439502918,17554279848,"3,279"
2016,3338028782,1227666438,623633803,16450060673,2397197721,17884535586,"3,400"
2015,3183237563,899413092,736812526,17669368501,1460790277,18032256147,"3,568"
2014,3406045203,941542181,1271839691,18288299469,1000775123,17679776180,"3,973"
2013,3083233611,718827131,2434514552,19065214263,464884971,16697470770,"4,601"
2012,2402785281,-508010530,3889395017,19913696472,410197031,16079292318,"5,199"
2011,3020591574,6444266,4146751166,20339080853,611856575,16489796972,"5,243"
2010,3273700089,292368000,3008973237,19667194748,476477534,16748999173,"5,227"
2009,2420799964,48377249,6180654153,22601968196,387304357,16554587790,"5,233"
2008,2443547786,65118090,5734241061,19337857550,608319046,13951181215,"5,222"
2007,2060741476,52582231,5575077558,18921839388,550125976,13891103469,"5,179"
2006,2365834204,56006887,5101893397,18518887471,630345572,13783564595,"5,095"
2005,2181194926,258636059,4609649539,19676382992,537760787,15327934239,"5,034"
2023,1276309741,15865469,663566732,604166863,752799164,609141909,481
2022,2911411385,643446034,298783192,388335556,865368766,876513135,450
2021,971061526,132856852,339076070,283388930,440730282,315208839,426
2020,697078321,-35263015,307077134,258021955,295002084,182351988,382
2019,804797993,33265934,297594332,250734301,382941751,285347147,332
2018,482895489,27660575,235460166,232346331,300565881,249876685,283
2017,125179164,5448774,147299814,221320735,172751864,203529346,0
2016,90411942,13728654,22073973,99892929,49758387,120179292,180
2015,73481403,14536831,25026727,38542991,36623476,44081671,206
2014,72248388,740656,18515355,40707414,44086455,57715831,210
2013,62180264,-2156175,19857131,45308083,37909488,55854971,243
2012,54572728,-11329869,26961010,46427880,22617269,35011144,245
2011,52299132,-15491656,39399913,46547715,15763321,17341012,245
2010,49106898,-6239621,26646045,48473801,17390316,32832669,242
2009,47206481,-9888228,70277150,50731040,14161394,-11221110,240
2008,48780833,-8011503,63349459,51505915,14168250,-1408513,232
2007,13599885,-6407690,56967403,53184228,13884612,6602990,231
2023,912298984,20398491,59503385,2485729,175820553,104977101,33
2022,824394184,7428324,54943989,2453985,118981996,84253692,592
2021,524882740,-22193875,51673935,11262365,131466016,87894887,"2,280"
2020,450885419,-17906657,82330496,13566805,85315513,-4887440,"2,275"
2019,426626568,-10378264,96211797,16654520,99371327,13226575,"2,270"
2018,370496045,313833,65180152,19776697,77130243,23704662,"2,259"
2017,345264811,110125,37980418,154457883,64479107,24958379,"2,295"
2016,334248484,3702992,40652503,157424070,52735385,28704398,"2,330"
2015,322280335,151721,35675910,161182450,44465103,27884407,"2,426"
2014,186451176,-7916648,57117438,168986804,73192515,36551851,"2,570"
2013,81675184,-47702890,65810133,173616534,36987628,-18315242,"2,650"
2012,92830271,-14214280,37341496,129286755,95165552,56122123,"2,695"
2011,90876610,10090604,34366721,93714658,121353040,77752598,"2,797"
2010,91807828,-151578522,541158856,71495430,130552463,-431435123,"3,011"
2009,85764697,-228641134,393046662,63875621,106645954,-277262921,"3,410"
2008,141537543,-57081112,295556365,56450196,211928883,-48924082,"3,542"
2007,127688369,-29992014,182845462,29765881,152099988,-979593,"3,531"
2006,104548967,-24268947,108312477,27667769,111593578,29616543,"3,522"
