Year,Cifra Afaceri,Profit Net,Datorii,Active Imobilizate,Active Circulante,Capitaluri Proprii,Angajati
2009,524084,-240703,26984406,2296239,5276486,-19411681,4
2008,399134,-1458185,27305976,2134012,6000986,-19170978,7
2007,899167,-2414823,28066994,3368279,19051117,-5647598,8
2006,11682798,-14841662,28617941,7732545,25064008,-2070977,900
2005,21029801,-3383326,29593478,7552355,26857379,-4158891,510
2023,41754,-397781,260438284,15892292,1458291,-243255748,23
2022,55997,-20524697,261838403,17827183,1478395,-242857967,24
2021,78298,-26484585,243018977,19798442,1445281,-222333270,25
2020,20366,5776207,218743060,22102711,1616925,-195848684,25
2019,225976,-17098765,227403004,25036716,1728285,-201624891,26
2018,1124422,-20865057,213158085,27975554,1749164,-184526126,20
2017,251974,6607469,196802827,29431545,3450044,-163661069,19
2016,1208748,-18974094,205990909,31989018,3436396,-170268538,23
2015,223654,-43688681,191027329,35375134,3956163,-151294444,31
2014,191599,-35145893,155429893,48168423,1863734,-104910031,49
2013,211661,-15877132,127972844,51006714,6660826,-69764138,61
2012,291764,-7013439,127840506,78206803,26397369,-23174924,53
2011,110775,-5951895,86263064,64343388,5428583,-16404889,42
2010,232765,-3696358,63175166,43853079,8826167,-10452994,38
2009,316899,-3512259,37591668,28822361,1971091,-6756636,35
2008,205895,296260,31526264,26563926,1895588,-3022673,35
2007,59665,-3319042,21848621,16321317,2208371,-3318933,39
